,link
1715,https://tabs.ultimate-guitar.com/tab/travie-mccoy/billionaire-chords-960137
1716,https://tabs.ultimate-guitar.com/tab/matt-maher/lord-i-need-you-chords-1497005
1717,https://tabs.ultimate-guitar.com/tab/pnk/what-about-us-chords-2105955
1718,https://tabs.ultimate-guitar.com/tab/deana-carter/once-upon-a-december-chords-1191182
1719,https://tabs.ultimate-guitar.com/tab/one-direction/you-and-i-chords-1433419
1720,https://tabs.ultimate-guitar.com/tab/the-beatles/here-comes-the-sun-chords-70711
1721,https://tabs.ultimate-guitar.com/tab/misc-cartoons/coco-remember-me-lullaby-chords-2260393
1722,https://tabs.ultimate-guitar.com/tab/freya-ridings/lost-without-you-chords-2319697
1723,https://tabs.ultimate-guitar.com/tab/wings/maybe-im-amazed-chords-1731073
1724,https://tabs.ultimate-guitar.com/tab/rolf-zuckowski/kommt-wir-wolln-laterne-laufen-chords-2883875
1725,https://tabs.ultimate-guitar.com/tab/wilbur-soot/losing-face-chords-3300278
1726,https://tabs.ultimate-guitar.com/tab/ashutosh-kc/maya-chords-3714014
1727,https://tabs.ultimate-guitar.com/tab/lauren-spencer-smith/flowers-chords-4152190
1728,https://tabs.ultimate-guitar.com/tab/lomepal/decrescendo-chords-4353134
1729,https://tabs.ultimate-guitar.com/tab/john-mayer/stop-this-train-chords-1399499
1730,https://tabs.ultimate-guitar.com/tab/bush/glycerine-chords-61459
1731,https://tabs.ultimate-guitar.com/tab/luke-combs/one-number-away-chords-1920751
1732,https://tabs.ultimate-guitar.com/tab/the-band-of-heathens/hurricane-chords-1764778
1733,https://tabs.ultimate-guitar.com/tab/tame-impala/the-less-i-know-the-better-chords-1752782
1734,https://tabs.ultimate-guitar.com/tab/neutral-milk-hotel/two-headed-boy-chords-212825
1735,https://tabs.ultimate-guitar.com/tab/misc-praise-songs/great-is-thy-faithfulness-chords-1013215
1736,https://tabs.ultimate-guitar.com/tab/colter-wall/the-devil-wears-a-suit-and-tie-chords-1979887
1737,https://tabs.ultimate-guitar.com/tab/neck-deep/december-chords-1759066
1738,https://tabs.ultimate-guitar.com/tab/michael-jackson/heal-the-world-chords-71843
1739,https://tabs.ultimate-guitar.com/tab/the-dead-south/in-hell-ill-be-in-good-company-chords-1952761
1740,https://tabs.ultimate-guitar.com/tab/misc-christmas/away-in-a-manger-chords-1693780
1741,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/the-hunger-games-mockingjay-the-hanging-tree-chords-1682621
1742,https://tabs.ultimate-guitar.com/tab/gipsy-kings/volare-chords-632498
1743,https://tabs.ultimate-guitar.com/tab/howard-blake/walking-in-the-air-chords-499380
1744,https://tabs.ultimate-guitar.com/tab/kacey-musgraves/rainbow-chords-1425791
1745,https://tabs.ultimate-guitar.com/tab/foo-fighters/the-pretender-chords-604229
1746,https://tabs.ultimate-guitar.com/tab/u2/sunday-bloody-sunday-chords-443752
1747,https://tabs.ultimate-guitar.com/tab/the-killers/read-my-mind-chords-805530
1748,https://tabs.ultimate-guitar.com/tab/1909275
1749,https://tabs.ultimate-guitar.com/tab/sting/fields-of-gold-chords-131820
1750,https://tabs.ultimate-guitar.com/tab/faith-no-more/easy-chords-13598
1751,https://tabs.ultimate-guitar.com/tab/alex-turner/piledriver-waltz-chords-1037435
1752,https://tabs.ultimate-guitar.com/tab/the-beatles/till-there-was-you-chords-17443
1753,https://tabs.ultimate-guitar.com/tab/kaleo/all-the-pretty-girls-chords-1513523
1754,https://tabs.ultimate-guitar.com/tab/bruce-springsteen/born-in-the-usa-chords-148158
1755,https://tabs.ultimate-guitar.com/tab/simon-garfunkel/kathys-song-chords-1091921
1756,https://tabs.ultimate-guitar.com/tab/david-guetta/titanium-chords-1085977
1757,https://tabs.ultimate-guitar.com/tab/david-bowie/ashes-to-ashes-chords-981508
1758,https://tabs.ultimate-guitar.com/tab/david-bowie/rock-n-roll-suicide-chords-61256
1759,https://tabs.ultimate-guitar.com/tab/take-that/back-for-good-chords-445831
1760,https://tabs.ultimate-guitar.com/tab/tom-petty-and-the-heartbreakers/american-girl-chords-1142372
1761,https://tabs.ultimate-guitar.com/tab/matt-redman/the-heart-of-worship-chords-129829
1762,https://tabs.ultimate-guitar.com/tab/taylor-swift/the-way-i-loved-you-chords-754779
1763,https://tabs.ultimate-guitar.com/tab/the-kinks/sunny-afternoon-chords-10219
1764,https://tabs.ultimate-guitar.com/tab/dolly-parton/9-to-5-chords-1451141
1765,https://tabs.ultimate-guitar.com/tab/men-at-work/down-under-chords-48487
1766,https://tabs.ultimate-guitar.com/tab/misc-children/itsy-bitsy-spider-chords-1685396
1767,https://tabs.ultimate-guitar.com/tab/misc-cartoons/pokemon-theme-chords-938502
1768,https://tabs.ultimate-guitar.com/tab/young-the-giant/cough-syrup-chords-1071862
1769,https://tabs.ultimate-guitar.com/tab/billie-eilish/true-blue-chords-2309725
1770,https://tabs.ultimate-guitar.com/tab/cavetown/juliet-chords-2521812
1771,https://tabs.ultimate-guitar.com/tab/wallows/are-you-bored-yet-chords-2594667
1772,https://tabs.ultimate-guitar.com/tab/brandon-lake/gratitude-chords-3313037
1773,https://tabs.ultimate-guitar.com/tab/morgan-wallen/thought-you-should-know-chords-3719846
1774,https://tabs.ultimate-guitar.com/tab/jelly-roll-us-nashville-tn/son-of-a-sinner-chords-3909071
1775,https://tabs.ultimate-guitar.com/tab/misc-cartoons/how-the-grinch-stole-christmas-youre-a-mean-one-mr-grinch-chords-1800389
1776,https://tabs.ultimate-guitar.com/tab/lizzo/about-damn-time-chords-4203715
1777,https://tabs.ultimate-guitar.com/tab/louis-tomlinson/written-all-over-your-face-chords-4419008
1778,https://tabs.ultimate-guitar.com/tab/vance-joy/georgia-chords-1518180
1779,https://tabs.ultimate-guitar.com/tab/ella-fitzgerald/dream-a-little-dream-of-me-chords-1091620
1780,https://tabs.ultimate-guitar.com/tab/system-of-a-down/aerials-chords-2132765
1781,https://tabs.ultimate-guitar.com/tab/reamonn/supergirl-chords-409507
1782,https://tabs.ultimate-guitar.com/tab/chris-tomlin/good-good-father-chords-1772968
1783,https://tabs.ultimate-guitar.com/tab/oasis/little-by-little-chords-27590
1784,https://tabs.ultimate-guitar.com/tab/one-direction/18-chords-1678182
1785,https://tabs.ultimate-guitar.com/tab/birdy/people-help-the-people-chords-1117486
1786,https://tabs.ultimate-guitar.com/tab/vera-lynn/well-meet-again-chords-794757
1787,https://tabs.ultimate-guitar.com/tab/mumford-sons/come-thou-fount-of-every-blessing-chords-1016638
1788,https://tabs.ultimate-guitar.com/tab/dexys-midnight-runners/come-on-eileen-chords-67001
1789,https://tabs.ultimate-guitar.com/tab/billy-ray-cyrus/achy-breaky-heart-chords-65435
1790,https://tabs.ultimate-guitar.com/tab/one-direction/if-i-could-fly-chords-1782491
1791,https://tabs.ultimate-guitar.com/tab/pink-floyd/shine-on-you-crazy-diamond-part-iv-chords-932230
1792,https://tabs.ultimate-guitar.com/tab/alec-benjamin/the-water-fountain-chords-1865691
1793,https://tabs.ultimate-guitar.com/tab/luka-bloom/dancing-queen-chords-1058115
1794,https://tabs.ultimate-guitar.com/tab/misc-christmas/jingle-bells-chords-1061825
1795,https://tabs.ultimate-guitar.com/tab/alice-in-chains/rooster-chords-863637
1796,https://tabs.ultimate-guitar.com/tab/the-strokes/last-nite-chords-22480
1797,https://tabs.ultimate-guitar.com/tab/ed-sheeran/all-of-the-stars-chords-1483219
1798,https://tabs.ultimate-guitar.com/tab/stone-temple-pilots/creep-chords-44309
1799,https://tabs.ultimate-guitar.com/tab/elvis-presley/heartbreak-hotel-chords-1045577
1800,https://tabs.ultimate-guitar.com/tab/the-beatles/ticket-to-ride-chords-17442
1801,https://tabs.ultimate-guitar.com/tab/gerry-the-pacemakers/youll-never-walk-alone-chords-210299
1802,https://tabs.ultimate-guitar.com/tab/roxette/listen-to-your-heart-chords-82272
1803,https://tabs.ultimate-guitar.com/tab/waylon-jennings/mammas-dont-let-your-babies-grow-up-to-be-cowboys-chords-763859
1804,https://tabs.ultimate-guitar.com/tab/train/drive-by-chords-1124915
1805,https://tabs.ultimate-guitar.com/tab/pearl-jam/better-man-chords-338217
1806,https://tabs.ultimate-guitar.com/tab/steve-earle/the-galway-girl-chords-1067904
1807,https://tabs.ultimate-guitar.com/tab/elton-john/crocodile-rock-chords-10730
1808,https://tabs.ultimate-guitar.com/tab/linkin-park/what-ive-done-chords-746410
1809,https://tabs.ultimate-guitar.com/tab/rod-stewart/maggie-may-chords-354424
1810,https://tabs.ultimate-guitar.com/tab/john-prine/clay-pigeons-chords-1197098
1811,https://tabs.ultimate-guitar.com/tab/the-foundations/build-me-up-buttercup-chords-815490
1812,https://tabs.ultimate-guitar.com/tab/tyler-childers/rock-salt-and-nails-chords-2076069
1813,https://tabs.ultimate-guitar.com/tab/misc-cartoons/adventure-time-everything-stays-chords-1786841
1814,https://tabs.ultimate-guitar.com/tab/sara-bareilles/winter-song-chords-816648
1815,https://tabs.ultimate-guitar.com/tab/hillsong-worship/what-a-beautiful-name-chords-1854156
1816,https://tabs.ultimate-guitar.com/tab/the-irish-rovers/we-wish-you-a-merry-christmas-chords-1009149
1817,https://tabs.ultimate-guitar.com/tab/neil-young/my-my-hey-hey-out-of-the-blue-chords-700572
1818,https://tabs.ultimate-guitar.com/tab/misc-cartoons/coco-la-llorona-chords-2247425
1819,https://tabs.ultimate-guitar.com/tab/vance-joy/im-with-you-chords-2325083
1820,https://tabs.ultimate-guitar.com/tab/luke-combs/better-together-chords-2887499
1821,https://tabs.ultimate-guitar.com/tab/465291
1822,https://tabs.ultimate-guitar.com/tab/celeste-uk/strange-chords-2844713
1823,https://tabs.ultimate-guitar.com/tab/taylor-swift/illicit-affairs-chords-3261632
1824,https://tabs.ultimate-guitar.com/tab/misc-television/julie-and-the-phantoms-unsaid-emily-chords-3333752
1825,https://tabs.ultimate-guitar.com/tab/juan-karlos/buwan-chords-2415745
1826,https://tabs.ultimate-guitar.com/tab/laufey/i-wish-you-love-chords-3744272
1827,https://tabs.ultimate-guitar.com/tab/boywithuke/toxic-chords-3895790
1828,https://tabs.ultimate-guitar.com/tab/crash-adams/give-me-a-kiss-chords-4311698
1829,https://tabs.ultimate-guitar.com/tab/arctic-monkeys/sculptures-of-anything-goes-chords-4391771
1830,https://tabs.ultimate-guitar.com/tab/louis-tomlinson/angels-fly-chords-4419158
1831,https://tabs.ultimate-guitar.com/tab/gotye/somebody-that-i-used-to-know-chords-1088165
1832,https://tabs.ultimate-guitar.com/tab/rend-collective/my-lighthouse-chords-1411322
1833,https://tabs.ultimate-guitar.com/tab/guns-n-roses/dont-cry-chords-337150
1834,https://tabs.ultimate-guitar.com/tab/tyler-childers/charleston-girl-chords-2042817
1835,https://tabs.ultimate-guitar.com/tab/taylor-swift/speak-now-chords-993331
1836,https://tabs.ultimate-guitar.com/tab/taylor-swift/our-song-chords-431826
1837,https://tabs.ultimate-guitar.com/tab/manu-chao/me-gustas-tu-chords-1097287
1838,https://tabs.ultimate-guitar.com/tab/seals-crofts/summer-breeze-chords-83666
1839,https://tabs.ultimate-guitar.com/tab/roger-miller/king-of-the-road-chords-1486455
1840,https://tabs.ultimate-guitar.com/tab/big-thief/paul-chords-1869562
1841,https://tabs.ultimate-guitar.com/tab/jim-croce/i-got-a-name-chords-849557
1842,https://tabs.ultimate-guitar.com/tab/the-beatles/octopuss-garden-chords-17333
1843,https://tabs.ultimate-guitar.com/tab/led-zeppelin/going-to-california-chords-828659
1844,https://tabs.ultimate-guitar.com/tab/kaizers-orchestra/hjerteknuser-chords-1030437
1845,https://tabs.ultimate-guitar.com/tab/bob-dylan/simple-twist-of-fate-chords-806584
1846,https://tabs.ultimate-guitar.com/tab/bob-dylan/make-you-feel-my-love-chords-1189445
1847,https://tabs.ultimate-guitar.com/tab/the-killers/human-chords-741479
1848,https://tabs.ultimate-guitar.com/tab/merle-haggard/mama-tried-chords-70504
1849,https://tabs.ultimate-guitar.com/tab/76407
1850,https://tabs.ultimate-guitar.com/tab/r-e-m-/losing-my-religion-chords-81372
1851,https://tabs.ultimate-guitar.com/tab/third-eye-blind/jumper-chords-934945
1852,https://tabs.ultimate-guitar.com/tab/james-bay/hold-back-the-river-chords-1689704
1853,https://tabs.ultimate-guitar.com/tab/the-verve/lucky-man-chords-805554
1854,https://tabs.ultimate-guitar.com/tab/peter-paul-and-mary/puff-the-magic-dragon-chords-7412
1855,https://tabs.ultimate-guitar.com/tab/tears-for-fears/everybody-wants-to-rule-the-world-chords-1236196
1856,https://tabs.ultimate-guitar.com/tab/boney-m-/rasputin-chords-1230089
1857,https://tabs.ultimate-guitar.com/tab/lil-peep/star-shopping-chords-2251989
1858,https://tabs.ultimate-guitar.com/tab/tyler-childers/lady-may-chords-2115859
1859,https://tabs.ultimate-guitar.com/tab/misc-traditional/greensleeves-chords-173713
1860,https://tabs.ultimate-guitar.com/tab/misc-cartoons/frozen-2-into-the-unknown-chords-2904659
1861,https://tabs.ultimate-guitar.com/tab/harry-styles/adore-you-chords-2917556
1862,https://tabs.ultimate-guitar.com/tab/phoebe-bridgers/garden-song-chords-3008588
1863,https://tabs.ultimate-guitar.com/tab/misc-cartoons/toy-story-2-when-she-loved-me-chords-1007461
1864,https://tabs.ultimate-guitar.com/tab/morgan-wallen/7-summers-chords-3292445
1865,https://tabs.ultimate-guitar.com/tab/nathan-evans/wellerman-chords-3530237
1866,https://tabs.ultimate-guitar.com/tab/elevation-worship/jireh-chords-3630230
1867,https://tabs.ultimate-guitar.com/tab/eslabon-armado/jugaste-y-sufri-chords-3839582
1868,https://tabs.ultimate-guitar.com/tab/adie/mahika-chords-4200730
1869,https://tabs.ultimate-guitar.com/tab/beabadoobee/youre-here-thats-the-thing-chords-4272166
1870,https://tabs.ultimate-guitar.com/tab/taylor-swift/paris-chords-4395068
1871,https://tabs.ultimate-guitar.com/tab/donny-hathaway/this-christmas-chords-1909409
1872,https://tabs.ultimate-guitar.com/tab/amy-winehouse/you-know-im-no-good-chords-552561
1873,https://tabs.ultimate-guitar.com/tab/band-of-horses/the-funeral-chords-367742
1874,https://tabs.ultimate-guitar.com/tab/harry-styles/two-ghosts-chords-1994911
1875,https://tabs.ultimate-guitar.com/tab/misc-traditional/if-youre-happy-and-you-know-it-chords-1429667
1876,https://tabs.ultimate-guitar.com/tab/the-connells/74-75-chords-15799
1877,https://tabs.ultimate-guitar.com/tab/misc-cartoons/the-little-mermaid-under-the-sea-chords-1415795
1878,https://tabs.ultimate-guitar.com/tab/the-kooks/seaside-chords-426370
1879,https://tabs.ultimate-guitar.com/tab/paramore/all-i-wanted-chords-878911
1880,https://tabs.ultimate-guitar.com/tab/vanessa-carlton/a-thousand-miles-chords-653457
1881,https://tabs.ultimate-guitar.com/tab/hozier/jackie-and-wilson-chords-1666203
1882,https://tabs.ultimate-guitar.com/tab/the-carter-family/will-the-circle-be-unbroken-chords-1126572
1883,https://tabs.ultimate-guitar.com/tab/660327
1884,https://tabs.ultimate-guitar.com/tab/green-day/21-guns-chords-891115
1885,https://tabs.ultimate-guitar.com/tab/creedence-clearwater-revival/cotton-fields-chords-64080
1886,https://tabs.ultimate-guitar.com/tab/the-beatles/dont-let-me-down-chords-1044470
1887,https://tabs.ultimate-guitar.com/tab/led-zeppelin/whole-lotta-love-chords-1982467
1888,https://tabs.ultimate-guitar.com/tab/eagles/take-it-to-the-limit-chords-136452
1889,https://tabs.ultimate-guitar.com/tab/jeff-buckley/lilac-wine-chords-611508
1890,https://tabs.ultimate-guitar.com/tab/george-michael/careless-whisper-chords-1857524
1891,https://tabs.ultimate-guitar.com/tab/faces/ooh-la-la-chords-1410484
1892,https://tabs.ultimate-guitar.com/tab/paul-simon/me-and-julio-down-by-the-schoolyard-chords-1062117
1893,https://tabs.ultimate-guitar.com/tab/muse/starlight-chords-411547
1894,https://tabs.ultimate-guitar.com/tab/daughter/youth-chords-1200399
1895,https://tabs.ultimate-guitar.com/tab/leonard-cohen/dance-me-to-the-end-of-love-chords-1241719
1896,https://tabs.ultimate-guitar.com/tab/the-rolling-stones/gimme-shelter-chords-81103
1897,https://tabs.ultimate-guitar.com/tab/boston/more-than-a-feeling-chords-25442
1898,https://tabs.ultimate-guitar.com/tab/boston/more-than-a-feeling-chords-1050593
1899,https://tabs.ultimate-guitar.com/tab/van-morrison/days-like-this-chords-1203987
1900,https://tabs.ultimate-guitar.com/tab/katrina-and-the-waves/walking-on-sunshine-chords-595283
1901,https://tabs.ultimate-guitar.com/tab/pearl-jam/elderly-woman-behind-the-counter-in-a-small-town-chords-1231544
1902,https://tabs.ultimate-guitar.com/tab/sam-smith/writings-on-the-wall-chords-1769608
1903,https://tabs.ultimate-guitar.com/tab/michael-jackson/billie-jean-chords-126646
1904,https://tabs.ultimate-guitar.com/tab/whitesnake/here-i-go-again-chords-352355
1905,https://tabs.ultimate-guitar.com/tab/billy-idol/white-wedding-chords-348434
1906,https://tabs.ultimate-guitar.com/tab/bryan-adams/run-to-you-chords-1413482
1907,https://tabs.ultimate-guitar.com/tab/keith-whitley/dont-close-your-eyes-chords-1034121
1908,https://tabs.ultimate-guitar.com/tab/santana/smooth-chords-1399971
1909,https://tabs.ultimate-guitar.com/tab/george-michael/faith-chords-745882
1910,https://tabs.ultimate-guitar.com/tab/roberta-flack/killing-me-softly-with-his-song-chords-68506
1911,https://tabs.ultimate-guitar.com/tab/soft-cell/tainted-love-chords-528038
1912,https://tabs.ultimate-guitar.com/tab/eric-carmen/all-by-myself-chords-1042619
1913,https://tabs.ultimate-guitar.com/tab/joe-cocker/you-are-so-beautiful-chords-1056439
1914,https://tabs.ultimate-guitar.com/tab/misc-cartoons/the-lion-king-circle-of-life-chords-211642
1915,https://tabs.ultimate-guitar.com/tab/flora-cash/youre-somebody-else-chords-2100901
1916,https://tabs.ultimate-guitar.com/tab/moonstar88/torete-chords-130052
1917,https://tabs.ultimate-guitar.com/tab/creed/one-last-breath-chords-26891
1918,https://tabs.ultimate-guitar.com/tab/harry-styles/girl-crush-chords-2231133
1919,https://tabs.ultimate-guitar.com/tab/shawn-mendes/in-my-blood-chords-2347625
1920,https://tabs.ultimate-guitar.com/tab/elevation-worship/worthy-chords-2480737
1921,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/a-star-is-born-maybe-its-time-chords-2485275
1922,https://tabs.ultimate-guitar.com/tab/bethel-music/raise-a-hallelujah-chords-2401995
1923,https://tabs.ultimate-guitar.com/tab/joji/sanctuary-chords-2732754
1924,https://tabs.ultimate-guitar.com/tab/manchester-orchestra/the-gold-phoebe-bridgers-version-chords-2871389
1925,https://tabs.ultimate-guitar.com/tab/misc-television/high-school-musical-all-i-want-chords-2908640
1926,https://tabs.ultimate-guitar.com/tab/celine-dion/the-prayer-chords-523971
1927,https://tabs.ultimate-guitar.com/tab/4189489
1928,https://tabs.ultimate-guitar.com/tab/luke-combs/going-going-gone-chords-4245421
1929,https://tabs.ultimate-guitar.com/tab/sanah/nic-dwa-razy-chords-4386743
1930,https://tabs.ultimate-guitar.com/tab/nessa-barrett/lovebomb-chords-4387001
1931,https://tabs.ultimate-guitar.com/tab/arctic-monkeys/mr-schwartz-chords-4391726
1932,https://tabs.ultimate-guitar.com/tab/joji/dissolve-chords-4410749
1933,https://tabs.ultimate-guitar.com/tab/the-lumineers/ho-hey-chords-1144876
1934,https://tabs.ultimate-guitar.com/tab/bob-marley/i-shot-the-sheriff-chords-213453
1935,https://tabs.ultimate-guitar.com/tab/jim-croce/operator-chords-65293
1936,https://tabs.ultimate-guitar.com/tab/the-seekers/this-little-light-of-mine-chords-1520700
1937,https://tabs.ultimate-guitar.com/tab/bon-iver/blood-bank-chords-766524
1938,https://tabs.ultimate-guitar.com/tab/everlast/what-its-like-chords-1683079
1939,https://tabs.ultimate-guitar.com/tab/radiohead/let-down-chords-596727
1940,https://tabs.ultimate-guitar.com/tab/hillsong-worship/i-surrender-chords-1169001
1941,https://tabs.ultimate-guitar.com/tab/rex-orange-county/sunflower-chords-2222785
1942,https://tabs.ultimate-guitar.com/tab/misc-cartoons/over-the-garden-wall-into-the-unknown-chords-1700978
1943,https://tabs.ultimate-guitar.com/tab/linkin-park/crawling-chords-945699
1944,https://tabs.ultimate-guitar.com/tab/elvis-presley/hound-dog-chords-41677
1945,https://tabs.ultimate-guitar.com/tab/aerosmith/cryin-chords-18841
1946,https://tabs.ultimate-guitar.com/tab/oasis/talk-tonight-chords-6122
1947,https://tabs.ultimate-guitar.com/tab/oasis/champagne-supernova-chords-51957
1948,https://tabs.ultimate-guitar.com/tab/bob-dylan/it-aint-me-babe-chords-14882
1949,https://tabs.ultimate-guitar.com/tab/paolo-nutini/new-shoes-chords-392410
1950,https://tabs.ultimate-guitar.com/tab/gregory-alan-isakov/the-stable-song-chords-1025154
1951,https://tabs.ultimate-guitar.com/tab/crowded-house/dont-dream-its-over-chords-599493
1952,https://tabs.ultimate-guitar.com/tab/creedence-clearwater-revival/i-put-a-spell-on-you-chords-862974
1953,https://tabs.ultimate-guitar.com/tab/garth-brooks/if-tomorrow-never-comes-chords-62607
1954,https://tabs.ultimate-guitar.com/tab/all-time-low/remembering-sunday-chords-698704
1955,https://tabs.ultimate-guitar.com/tab/del-shannon/runaway-chords-961346
1956,https://tabs.ultimate-guitar.com/tab/dire-straits/brothers-in-arms-chords-15403
1957,https://tabs.ultimate-guitar.com/tab/elliott-smith/waltz-2-xo-chords-769378
1958,https://tabs.ultimate-guitar.com/tab/hall-oates/rich-girl-chords-1234917
1959,https://tabs.ultimate-guitar.com/tab/eddie-vedder/hard-sun-chords-566461
1960,https://tabs.ultimate-guitar.com/tab/willie-nelson/blue-eyes-crying-in-the-rain-chords-349248
1961,https://tabs.ultimate-guitar.com/tab/peggy-lee/fever-chords-783603
1962,https://tabs.ultimate-guitar.com/tab/the-stranglers/golden-brown-chords-414848
1963,https://tabs.ultimate-guitar.com/tab/smokie/living-next-door-to-alice-chords-90193
1964,https://tabs.ultimate-guitar.com/tab/dean-martin/sway-chords-819964
1965,https://tabs.ultimate-guitar.com/tab/gloria-gaynor/i-will-survive-chords-154172
1966,https://tabs.ultimate-guitar.com/tab/robin-schulz/sugar-chords-1758125
1967,https://tabs.ultimate-guitar.com/tab/billie-eilish/bored-chords-1983417
1968,https://tabs.ultimate-guitar.com/tab/elliott-smith/miss-misery-chords-896481
1969,https://tabs.ultimate-guitar.com/tab/jeremy-passion/lemonade-chords-931593
1970,https://tabs.ultimate-guitar.com/tab/juice-wrld/lucid-dreams-chords-2397395
1971,https://tabs.ultimate-guitar.com/tab/rainbow-kitten-surprise/its-called-freefall-chords-2393311
1972,https://tabs.ultimate-guitar.com/tab/finneas/lets-fall-in-love-for-the-night-chords-2549901
1973,https://tabs.ultimate-guitar.com/tab/zach-bryan/condemned-chords-2810099
1974,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/kabir-singh-kaise-hua-chords-2932292
1975,https://tabs.ultimate-guitar.com/tab/phil-wickham/battle-belongs-chords-2953958
1976,https://tabs.ultimate-guitar.com/tab/taylor-swift/seven-chords-3261308
1977,https://tabs.ultimate-guitar.com/tab/taylor-swift/evermore-chords-3461822
1978,https://tabs.ultimate-guitar.com/tab/mentissa/et-bam-chords-3781817
1979,https://tabs.ultimate-guitar.com/tab/cody-carnes/firm-foundation-he-wont-chords-3983812
1980,https://tabs.ultimate-guitar.com/tab/lizzy-mcalpine/hate-to-be-lame-chords-4141453
1981,https://tabs.ultimate-guitar.com/tab/harry-styles/boyfriends-chords-4154908
1982,https://tabs.ultimate-guitar.com/tab/jvke/this-is-what-sadness-feels-like-chords-4368191
1983,https://tabs.ultimate-guitar.com/tab/ed-sheeran/dive-chords-1956685
1984,https://tabs.ultimate-guitar.com/tab/meghan-trainor/dear-future-husband-chords-1520339
1985,https://tabs.ultimate-guitar.com/tab/pearl-jam/just-breathe-chords-875531
1986,https://tabs.ultimate-guitar.com/tab/weezer/undone-the-sweater-song-chords-21705
1987,https://tabs.ultimate-guitar.com/tab/edward-sharpe-and-the-magnetic-zeros/home-chords-1102820
1988,https://tabs.ultimate-guitar.com/tab/franz-schubert/ave-maria-chords-783974
1989,https://tabs.ultimate-guitar.com/tab/martin-garrix/in-the-name-of-love-chords-1863277
1990,https://tabs.ultimate-guitar.com/tab/chris-tomlin/our-god-chords-910102
1991,https://tabs.ultimate-guitar.com/tab/sonicflood/open-the-eyes-of-my-heart-chords-364369
1992,https://tabs.ultimate-guitar.com/tab/rivermaya/214-chords-47363
1993,https://tabs.ultimate-guitar.com/tab/gregory-alan-isakov/if-i-go-im-going-chords-1125571
1994,https://tabs.ultimate-guitar.com/tab/phoebe-bridgers/smoke-signals-chords-2009517
1995,https://tabs.ultimate-guitar.com/tab/looking-glass/brandy-youre-a-fine-girl-chords-1185866
1996,https://tabs.ultimate-guitar.com/tab/the-wallflowers/one-headlight-chords-946590
1997,https://tabs.ultimate-guitar.com/tab/the-beatles/im-so-tired-chords-1047380
1998,https://tabs.ultimate-guitar.com/tab/phil-collins/another-day-in-paradise-chords-320628
1999,https://tabs.ultimate-guitar.com/tab/acdc/tnt-chords-753749
2000,https://tabs.ultimate-guitar.com/tab/1011988
2001,https://tabs.ultimate-guitar.com/tab/695675
2002,https://tabs.ultimate-guitar.com/tab/hardy-us-country/wait-in-the-truck-chords-4325573
2003,https://tabs.ultimate-guitar.com/tab/zach-bryan/the-greatest-day-of-my-life-chords-4416998
2004,https://tabs.ultimate-guitar.com/tab/traveling-wilburys/handle-with-care-chords-1087327
2005,https://tabs.ultimate-guitar.com/tab/kings-of-leon/use-somebody-chords-799959
2006,https://tabs.ultimate-guitar.com/tab/the-neighbourhood/daddy-issues-chords-1778373
2007,https://tabs.ultimate-guitar.com/tab/lana-del-rey/the-other-woman-chords-1500706
2008,https://tabs.ultimate-guitar.com/tab/mac-demarco/freaking-out-the-neighborhood-chords-1727305
2009,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/grease-hopelessly-devoted-to-you-chords-1540266
2010,https://tabs.ultimate-guitar.com/tab/elvis-presley/cant-help-falling-in-love-chords-43273
2011,https://tabs.ultimate-guitar.com/tab/the-dubliners/the-fields-of-athenry-chords-334787
2012,https://tabs.ultimate-guitar.com/tab/coldplay/dont-panic-chords-200878
2013,https://tabs.ultimate-guitar.com/tab/eric-clapton/knocking-on-heavens-door-chords-138823
2014,https://tabs.ultimate-guitar.com/tab/simon-garfunkel/america-chords-1040297
2015,https://tabs.ultimate-guitar.com/tab/bette-midler/the-rose-chords-515020
2016,https://tabs.ultimate-guitar.com/tab/the-doors/light-my-fire-chords-1092216
2017,https://tabs.ultimate-guitar.com/tab/stevie-wonder/superstition-chords-258837
2018,https://tabs.ultimate-guitar.com/tab/bee-gees/to-love-somebody-chords-1088898
2019,https://tabs.ultimate-guitar.com/tab/rod-stewart/sailing-chords-380559
2020,https://tabs.ultimate-guitar.com/tab/the-doobie-brothers/listen-to-the-music-chords-268316
2021,https://tabs.ultimate-guitar.com/tab/b-b-king/the-thrill-is-gone-chords-712526
2022,https://tabs.ultimate-guitar.com/tab/elle-king/exs-and-ohs-chords-1714427
2023,https://tabs.ultimate-guitar.com/tab/rise-against/swing-life-away-chords-859420
2024,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/the-greatest-showman-tightrope-chords-2268115
2025,https://tabs.ultimate-guitar.com/tab/sam-fischer/this-city-chords-2718477
2026,https://tabs.ultimate-guitar.com/tab/mantra-nepal/sadhai-sadhai-chords-2443051
2027,https://tabs.ultimate-guitar.com/tab/ali-gatie/its-you-chords-2691828
2028,https://tabs.ultimate-guitar.com/tab/zach-bryan/snow-chords-2834404
2029,https://tabs.ultimate-guitar.com/tab/3449750
2030,https://tabs.ultimate-guitar.com/tab/albin-lee-meldau/josefin-chords-3711233
